CustomerKey,GeographyKey,First Name,Last Name,Gender,DateFirstPurchse,Customer City
16440,202,Jimmy,Martin,Male,2023-02-26,Paris
16441,127,Jason,Young,Male,2023-02-15,Darmstadt
16442,131,Luke,Gonzalez,Male,2022-06-10,Frankfurt
16443,239,Dawn,Gao,Female,2024-01-03,Gloucestershire
16444,267,Erika,Carlson,Female,2022-03-25,Runcorn
16445,234,Caitlin,Ward,Female,2022-03-10,Bury
16446,266,Kristine,Munoz,Female,2022-03-09,Reading
16447,267,Kate,Becker,Female,2022-03-29,Runcorn
16448,168,Cheryl,Martin,Female,2022-06-11,Kiel
16449,233,Casey,Browning,Male,2023-03-25,Bracknell
16450,187,Rebekah,Gutierrez,Female,2023-10-12,Lille
16451,149,Karl,Stone,Male,2022-05-30,Mühlheim
16452,232,Cassie,Luo,Female,2022-03-04,Birmingham
16453,271,Mayra,Chandra,Female,2023-04-10,Warrington
16454,274,Marco,Suri,Male,2023-02-12,West Sussex
16455,208,Deb,Moreno,Female,2023-03-27,Saint Germain en Laye
16456,147,Larry,Navarro,Male,2023-09-06,Hamburg
16457,156,Kathleen,Martin,Female,2023-08-13,Braunschweig
16458,132,Michele,Ruiz,Female,2023-03-27,Hamburg
16459,236,Carolyn,Kapoor,Female,2023-02-14,Cheltenham
16460,277,Jodi,Xu,Female,2023-06-15,York
16461,279,Rosa,Wu,Female,2022-03-01,York
16462,147,Marissa,Gonzales,Female,2024-01-10,Hamburg
16463,155,Anna,Murphy,Female,2023-06-11,Bottrop
16464,260,Alan,Liu,Male,2023-05-01,Milton Keynes
16465,231,Kara,Goel,Female,2022-03-23,Billericay
16466,127,Alisha,Kumar,Female,2022-06-27,Darmstadt
16467,242,Ronald,Srini,Male,2023-10-14,Lancaster
16468,198,Orlando,Dominguez,Male,2023-09-08,Paris
16469,188,Michele,Tang,Female,2023-04-16,Roncq
16470,269,Wesley,Guo,Male,2022-03-07,Stoke-on-Trent
16471,207,Vanessa,Hayes,Female,2023-12-03,Chatou
16472,196,Olivia,Robinson,Female,2023-11-01,Paris
16473,138,Dawn,Andersen,Female,2023-10-05,Berlin
16474,133,Jay,Serrano,Male,2023-03-28,Kassel
16475,144,Kurt,Anand,Male,2022-06-01,Essen
16476,200,Shawn,Xie,Male,2022-12-04,Paris
16477,611,Anna,Gonzales,Female,2023-02-15,Bremerton
16478,348,Adrian,Gray,Male,2023-10-12,Oakland
16479,65,Victoria,Brooks,Female,2023-05-26,Shawnee
16480,23,Alan,Zhou,Male,2023-06-28,Gold Coast
16481,35,Madison,Bryant,Female,2023-09-30,Melbourne
16482,32,Tabitha,Arthur,Female,2021-01-11,Bendigo
16483,35,Warren,Jai,Male,2021-01-02,Melbourne
16484,16,Dustin,Lal,Male,2021-01-19,Springwood
16485,301,Ian,Foster,Male,2023-10-12,Burbank
16486,12,Rachael,Madan,Female,2023-03-01,North Sydney
16487,36,Brianna,Griffin,Female,2023-06-08,Melton
16488,31,Joel,Rodriguez,Male,2023-03-19,Hobart
16489,5,Frederick,Garcia,Male,2023-03-16,Lane Cove
16490,361,Megan,Robinson,Female,2023-05-19,San Gabriel
16491,51,Christian,Garcia,Male,2023-01-29,Langford
16492,19,Theodore,Sanz,Male,2023-10-30,Wollongong
16493,37,Brenda,Fernandez,Female,2021-01-13,Seaford
16494,40,Jordyn,Simmons,Female,2021-01-24,Warrnambool
16495,40,Monique,Ramos,Female,2021-01-18,Warrnambool
16496,3,Dawn,Tang,Female,2021-01-24,Darlinghurst
16497,66,Julia,Peterson,Female,2023-05-31,Sooke
16498,618,Hunter,Jones,Male,2023-09-07,Issaquah
16499,626,Danielle,Kelly,Female,2023-12-23,Lynnwood
16500,635,Chloe,Perry,Female,2023-04-20,Renton
16501,637,Vanessa,Wood,Female,2023-09-02,Seattle
16502,553,Jackson,Parker,Male,2024-01-12,Woodburn
16503,339,Christian,Anderson,Male,2023-05-17,Mill Valley
16504,359,Justin,Russell,Male,2023-04-05,San Diego
16505,322,Erin,Gray,Female,2023-12-11,Fremont
16506,53,Catherine,Murphy,Female,2023-04-06,Metchosin
16507,183,Tracy,Nath,Female,2023-07-14,Orleans
16508,222,Brent,Zhu,Male,2023-08-23,Pantin
16509,246,Veronica,Sai,Female,2022-03-25,London
16510,203,Brad,Nara,Male,2023-04-08,Paris
16511,235,Joe,Raman,Male,2023-02-02,Cambridge
16512,279,Ricardo,Sharma,Male,2022-03-29,York
16513,205,Ronnie,Wagner,Male,2022-11-28,Lieusaint
16514,7,Manuel,Fernandez,Male,2021-01-10,Malabar
16515,31,Troy,Sai,Male,2021-01-17,Hobart
16516,27,Melvin,She,Male,2021-01-18,Townsville
16517,19,Katrina,Raji,Female,2020-12-31,Wollongong
16518,33,Krystal,Holt,Female,2021-01-15,Cranbourne
16519,25,Yolanda,Chander,Female,2021-01-24,Hervey Bay
16520,32,Misty,Raji,Female,2021-01-04,Bendigo
16521,24,Tonya,She,Female,2021-01-20,Hawthorne
16522,21,Casey,Pal,Female,2021-01-07,Caloundra
16523,25,Sandra,Huang,Female,2021-01-22,Hervey Bay
16524,24,Damien,Huang,Male,2021-01-16,Hawthorne
16525,4,Martha,Liang,Female,2021-01-14,Goulburn
16526,39,Arthur,Perez,Male,2021-01-16,Sunbury
16527,9,Cory,Arun,Male,2021-01-08,Milsons Point
16528,36,Dominique,Garcia,Female,2021-01-24,Melton
16529,4,Jonathon,Gutierrez,Male,2021-01-02,Goulburn
16530,249,Priscilla,Chander,Female,2022-04-02,London
16531,251,Lacey,Gao,Female,2022-04-26,London
16532,226,Tommy,Sharma,Male,2022-12-22,Cergy
16533,221,Kristen,Cai,Female,2022-12-12,Drancy
16534,134,Claudia,Holt,Female,2022-06-25,München
16535,201,Colin,Chen,Male,2023-06-03,Paris
16536,223,Meghan,Jimenez,Female,2023-05-31,Saint-Denis
16537,174,Arthur,Dominguez,Male,2023-05-26,Saarbrücken
16538,146,Stacey,Liang,Female,2022-06-30,Frankfurt am Main
16539,120,Christy,Li,Female,2023-02-06,Hof
16540,135,Theodore,Browning,Male,2022-07-12,Salzgitter
16541,231,Micah,Hu,Male,2022-04-20,Billericay
16542,239,Jésus,Ortega,Male,2023-07-09,Gloucestershire
16543,257,Jenny,McDonald,Female,2023-07-17,London
16544,208,Eduardo,Morgan,Male,2023-08-01,Saint Germain en Laye
16545,201,Alicia,Pal,Female,2023-10-12,Paris
16546,246,Terrance,Jordan,Male,2022-04-08,London
16547,217,Jake,Yang,Male,2022-12-12,Paris La Defense
16548,188,Darren,Rubio,Male,2022-12-16,Roncq
16549,123,Linda,Moreno,Female,2022-07-29,Berlin
16550,274,Frederick,Madan,Male,2022-04-02,West Sussex
16551,189,Christy,Shan,Female,2022-12-21,Roubaix
16552,158,Joe,Sanchez,Male,2022-07-01,Leipzig
16553,237,Gabriella,Roberts,Female,2022-04-19,Esher-Molesey
16554,272,Casey,Chander,Female,2022-04-29,Warrington
16555,211,Mathew,Vazquez,Male,2023-09-19,Les Ulis
16556,162,Angelica,Butler,Female,2023-06-21,Werne
16557,197,Derek,Chander,Male,2023-03-26,Paris
16558,177,Preston,Sara,Male,2023-03-24,Stuttgart
16559,226,Candace,Martinez,Female,2022-12-24,Cergy
16560,223,Kelvin,Sun,Male,2022-12-16,Saint-Denis
16561,243,Kurt,Yuan,Male,2022-04-26,Leeds
16562,262,Colleen,Zhang,Female,2022-04-22,Oxford
16563,261,Mackenzie,Baker,Female,2023-02-11,Newcastle upon Tyne
16564,233,Susan,Wu,Female,2023-05-21,Bracknell
16565,127,Corey,Anand,Male,2022-07-23,Darmstadt
16566,206,Ashlee,Shen,Female,2022-12-24,Roissy en Brie
16567,175,Erick,Lopez,Male,2022-07-06,Saarlouis
16568,133,Caroline,Coleman,Female,2023-02-11,Kassel
16569,215,Colleen,Li,Female,2022-12-13,Colombes
16570,209,Julie,She,Female,2022-12-08,Versailles
16571,261,Audrey,Torres,Female,2023-06-09,Newcastle upon Tyne
16572,138,Jon,Xu,Male,2022-07-27,Berlin
16573,244,Ruben,Dominguez,Male,2022-04-21,London
16574,233,Joe,Gomez,Male,2023-03-05,Bracknell
16575,259,Veronica,Vance,Female,2022-04-10,Milton Keynes
16576,184,Corey,Beck,Male,2024-01-06,Metz
16577,217,Leah,Chen,Female,2023-08-02,Paris La Defense
16578,127,Stefanie,Weber,Female,2023-11-05,Darmstadt
16579,236,Zachary,Davis,Male,2023-07-10,Cheltenham
16580,184,Dawn,Chen,Female,2022-12-16,Metz
16581,222,Kenneth,Becker,Male,2023-10-25,Pantin
16582,163,Frank,Torres,Male,2023-02-22,Berlin
16583,131,Justin,Martinez,Male,2024-01-08,Frankfurt
16584,273,Devin,Gray,Male,2023-02-07,Watford
16585,274,Vincent,Sun,Male,2022-04-07,West Sussex
16586,209,Leonard,Chander,Male,2023-07-25,Versailles
16587,161,Zachary,Martinez,Male,2022-07-14,Solingen
16588,252,Andre,Martinez,Male,2022-04-30,London
16589,258,Martin,Suri,Male,2022-05-28,Maidenhead
16590,263,Shawn,Deng,Male,2023-05-31,Oxford
16591,266,Clarence,He,Male,2023-06-23,Reading
16592,208,Jacquelyn,Gomez,Female,2023-03-14,Saint Germain en Laye
16593,232,Suzanne,He,Female,2023-02-15,Birmingham
16594,265,Andrew,Jones,Male,2022-05-21,Peterborough
16595,267,Cameron,Anderson,Male,2022-05-18,Runcorn
16596,208,Gabrielle,Carter,Female,2022-12-09,Saint Germain en Laye
16597,135,Kelli,Xu,Female,2023-03-02,Salzgitter
16598,234,Kate,Rai,Female,2022-05-23,Bury
16599,257,Ramón,Cai,Male,2023-06-18,London
16600,218,Janet,Suarez,Female,2023-05-16,Sèvres
16601,262,Tabitha,Rana,Female,2023-05-12,Oxford
16602,267,Jill,Travers,Female,2023-08-22,Runcorn
16603,150,Scott,Seely,Female,2022-07-08,München
16604,178,Roy,Serrano,Male,2023-10-25,Sulzbach Taunus
16605,13,Toni,Randall,Female,2023-03-11,Port Macquarie
16606,8,Ricky,Blanco,Male,2023-08-07,Matraville
16607,20,Logan,Gonzales,Male,2021-01-05,Brisbane
16608,20,Ricky,Martin,Male,2023-02-08,Brisbane
16609,31,Gary,Jimenez,Male,2023-01-30,Hobart
16610,2,Sydney,Clark,Female,2023-03-12,Coffs Harbour
16611,13,Dylan,Rodriguez,Male,2023-02-17,Port Macquarie
16612,8,Ebony,Ashe,Female,2021-01-14,Matraville
16613,21,Cassie,Sutton,Female,2023-03-21,Caloundra
16614,16,Alison,Shen,Female,2023-08-26,Springwood
16615,30,Kaitlin,Patel,Female,2023-04-08,Perth
16616,30,Kelvin,Liang,Male,2021-01-10,Perth
16617,40,Alvin,Xie,Male,2023-02-03,Warrnambool
16618,29,Cassandra,Subram,Female,2023-08-21,Findon
16619,11,Whitney,Perez,Female,2023-03-09,North Ryde
16620,18,Cameron,Thompson,Male,2021-01-18,Sydney
16621,32,Birgit,Seidel,Female,2023-08-31,Bendigo
16622,10,Byron,Navarro,Male,2023-08-13,Newcastle
16623,13,Andres,Lal,Male,2021-01-19,Port Macquarie
16624,30,Albert,Alvarez,Male,2020-12-30,Perth
16625,25,Grant,Deng,Male,2023-04-21,Hervey Bay
16626,27,Nathaniel,Morgan,Male,2023-02-28,Townsville
16627,29,Claudia,Chen,Female,2023-02-15,Findon
16628,5,Francisco,Prasad,Male,2023-09-10,Lane Cove
16629,8,Rosa,Zheng,Female,2021-01-06,Matraville
16630,39,Jaime,Sutton,Male,2021-01-28,Sunbury
16631,26,Haley,Ward,Female,2021-01-09,Rockhampton
16632,3,Ruben,Romero,Male,2023-07-25,Darlinghurst
16633,37,Kelli,Becker,Female,2023-07-20,Seaford
16634,32,Jenny,Hu,Female,2023-09-02,Bendigo
16635,2,Erick,Suri,Male,2023-04-18,Coffs Harbour
16636,38,Danny,Gomez,Male,2021-01-20,South Melbourne
16637,13,Evan,King,Male,2021-02-25,Port Macquarie
16638,16,Dennis,Ye,Male,2021-02-12,Springwood
16639,36,Renee,Romero,Female,2021-02-04,Melton
16640,3,Colin,Lal,Male,2023-04-18,Darlinghurst
16641,331,Julia,Bailey,Female,2023-10-26,La Jolla
16642,648,Mason,Mitchell,Male,2023-11-26,Yakima
16643,60,Fernando,Wilson,Male,2023-04-06,Port Hammond
16644,301,Leonard,Goel,Male,2023-07-27,Burbank
16645,307,Chelsea,Subram,Female,2023-10-10,Chula Vista
16646,59,Xavier,Collins,Male,2023-11-02,Oak Bay
16647,314,Anna,Alexander,Female,2023-09-18,Daly City
16648,325,Rachel,Coleman,Female,2023-12-10,Glendale
16649,53,Makayla,Stewart,Female,2023-10-02,Metchosin
16650,546,Kaitlyn,Green,Female,2023-11-06,Oregon City
16651,618,Abigail,Martinez,Female,2023-11-23,Issaquah
16652,331,Nicole,Richardson,Female,2023-07-24,La Jolla
16653,618,Isabella,Phillips,Female,2023-10-09,Issaquah
16654,49,Heather,Zhang,Female,2023-03-01,Cliffside
16655,334,Destiny,Taylor,Female,2023-09-13,Lakewood
16656,14,Ronnie,Zhang,Male,2021-02-28,Rhodes
16657,6,Alvin,She,Male,2021-02-08,Lavender Bay
16658,19,Ashlee,Raje,Female,2021-02-06,Wollongong
16659,4,Emily,Jones,Female,2021-02-02,Goulburn
16660,4,Lee,Blanco,Male,2021-02-12,Goulburn
16661,7,Shane,Raman,Male,2021-01-30,Malabar
16662,18,Stacey,Gao,Female,2021-01-31,Sydney
16663,34,Rosa,Lu,Female,2021-02-19,Geelong
16664,36,Sophia,Nelson,Female,2021-02-10,Melton
16665,9,Linda,Suarez,Female,2023-09-19,Milsons Point
16666,57,Taylor,Torres,Female,2023-02-07,Newton
16667,68,Allison,Sanchez,Female,2023-06-19,Vancouver
16668,432,Levi,Malhotra,Male,2023-04-21,Chicago
16669,623,Benjamin,Martinez,Male,2023-11-02,Kirkland
16670,641,Sarah,White,Female,2023-05-23,Spokane
16671,552,Megan,Wood,Female,2023-12-13,W. Linn
16672,644,Nicole,Martinez,Female,2023-06-18,Walla Walla
16673,300,Curtis,Guo,Male,2023-06-29,Beverly Hills
16674,33,Ricardo,Yuan,Male,2023-04-26,Cranbourne
16675,8,Kristi,Arthur,Female,2021-02-03,Matraville
16676,326,Amanda,Perry,Female,2023-09-19,Grossmont
16677,338,Jack,Hughes,Male,2023-07-31,Los Angeles
16678,52,Ian,Ramirez,Male,2023-03-07,Langley
16679,35,Amber,Carter,Female,2023-02-11,Melbourne
16680,2,Carlos,Edwards,Male,2023-08-09,Coffs Harbour
16681,32,Louis,Chande,Male,2023-06-29,Bendigo
16682,9,Kristy,Ramos,Female,2023-06-18,Milsons Point
16683,26,Christy,Rai,Female,2023-05-29,Rockhampton
16684,40,Joel,Perez,Male,2021-02-08,Warrnambool
16685,13,Robin,Dominguez,Female,2021-02-07,Port Macquarie
16686,7,Kristine,Alonso,Female,2021-02-02,Malabar
16687,7,Lawrence,Romero,Male,2021-02-03,Malabar
16688,29,Tabitha,Gomez,Female,2021-02-26,Findon
16689,2,Rafael,Shen,Male,2023-08-18,Coffs Harbour
16690,11,Aimee,Wu,Female,2023-09-12,North Ryde
16691,30,Paula,Romero,Female,2021-02-28,Perth
16692,2,Jay,Diaz,Male,2023-04-10,Coffs Harbour
16693,21,Ethan,Coleman,Male,2021-02-21,Caloundra
16694,17,Mandy,Sun,Female,2023-02-21,St. Leonards
16695,19,Dwayne,Serrano,Male,2023-09-03,Wollongong
16696,23,Claudia,Zeng,Female,2021-02-04,Gold Coast
16697,27,Wyatt,Henderson,Male,2023-02-25,Townsville
16698,22,Mallory,Gill,Female,2023-05-17,East Brisbane
16699,34,Dominic,Kapoor,Male,2023-05-09,Geelong
16700,31,Billy,Gill,Male,2023-06-18,Hobart
16701,11,Laura,Zheng,Female,2021-02-18,North Ryde
16702,33,Patricia,Raman,Female,2021-02-21,Cranbourne
16703,31,Denise,Sanchez,Female,2021-02-09,Hobart
16704,5,Karla,Chavez,Female,2023-06-25,Lane Cove
16705,2,Jacqueline,Wood,Female,2023-08-10,Coffs Harbour
16706,3,Jenny,Shan,Female,2023-09-22,Darlinghurst
16707,25,Derrick,Serrano,Male,2021-02-21,Hervey Bay
16708,6,Kellie,Sanz,Female,2021-02-19,Lavender Bay
16709,24,Roy,Alvarez,Male,2023-07-21,Hawthorne
16710,9,Carla,Arthur,Female,2023-07-03,Milsons Point
16711,12,Jorge,Zhao,Male,2023-03-07,North Sydney
16712,2,Suzanne,Lu,Female,2021-02-03,Coffs Harbour
16713,22,Tony,Nara,Male,2021-02-23,East Brisbane
16714,343,Dalton,Nicholls,Male,2023-08-04,National City
16715,339,Katelyn,Ramirez,Female,2023-08-24,Mill Valley
16716,633,Jose,Henderson,Male,2023-04-08,Puyallup
16717,51,Masaki,Umeda,Female,2023-04-11,Langford
16718,315,Gavin,Stone,Male,2023-11-18,Downey
16719,302,Trevor,Russell,Male,2023-10-19,Burlingame
16720,301,Morgan,Perry,Female,2023-07-01,Burbank
16721,52,Xavier,Sanders,Male,2023-04-08,Langley
16722,633,Sean,Gray,Male,2023-11-28,Puyallup
16723,302,Barbara,Zhao,Female,2024-01-21,Burlingame
16724,345,Gabriel,Yang,Male,2023-11-02,Newport Beach
16725,618,Jacob,Williams,Male,2023-12-09,Issaquah
16726,316,Miguel,Wood,Male,2023-12-26,El Cajon
16727,626,Charles,Johnston,Male,2023-05-31,Lynnwood
16728,545,Cole,Morris,Male,2023-06-09,Milwaukie
16729,31,Tommy,Nara,Male,2023-08-16,Hobart
16730,26,Mariah,Long,Female,2023-12-02,Rockhampton
16731,55,Nicole,White,Female,2023-03-03,Newton
16732,632,Natalie,Flores,Female,2023-07-19,Port Orchard
16733,16,Douglas,Srini,Male,2023-08-04,Springwood
16734,18,Emma,Martinez,Female,2023-04-29,Sydney
16735,626,Melissa,Hayes,Female,2023-08-21,Lynnwood
16736,632,Kelly,Alexander,Female,2023-06-15,Port Orchard
16737,612,Steven,Selikoff,Female,2023-09-17,Burien
16738,24,Ramon,Lu,Male,2023-03-13,Hawthorne
16739,15,Cory,Weber,Male,2023-03-07,Silverwater
16740,36,Elijah,Li,Male,2021-01-31,Melton
16741,14,Alan,Xu,Male,2021-02-01,Rhodes
16742,19,Mitchell,Pal,Male,2021-02-22,Wollongong
16743,2,Ariana,Stewart,Female,2021-01-29,Coffs Harbour
16744,11,Lacey,Guo,Female,2021-02-16,North Ryde
16745,27,Krista,Moreno,Female,2021-02-07,Townsville
16746,542,Brianna,Peterson,Female,2023-02-28,Lake Oswego
16747,548,Alexander,Davis,Male,2023-06-30,Salem
16748,312,Patrick,Peterson,Male,2023-12-08,Coronado
16749,369,Aaron,Coleman,Male,2023-12-05,Santa Monica
16750,374,Seth,Sanders,Male,2023-03-21,Torrance
16751,638,Aaron,Scott,Male,2023-07-20,Sedro Woolley
16752,374,Mason,Wright,Male,2023-08-17,Torrance
16753,542,Rachel,Harris,Female,2023-10-19,Lake Oswego
16754,54,Alex,Bell,Male,2023-03-17,N. Vancouver
16755,634,Olivia,James,Female,2023-10-19,Redmond
16756,641,Richard,Allen,Male,2023-10-16,Spokane
16757,547,Mackenzie,Cox,Female,2023-12-31,Portland
16758,69,Justin,Perry,Male,2023-06-04,Victoria
16759,360,Jasmine,Bell,Female,2023-10-23,San Francisco
16760,369,Sydney,Alexander,Female,2023-03-10,Santa Monica
16761,616,Angel,Ward,Male,2023-09-21,Everett
16762,612,Franklin,Ferrier,Male,2023-09-22,Burien
16763,49,Juan,Suarez,Male,2023-04-11,Cliffside
16764,55,Thomas,Davis,Male,2023-05-21,Newton
16765,648,Dalton,White,Male,2023-07-28,Yakima
16766,300,Summer,Arun,Female,2023-11-04,Beverly Hills
16767,301,Rafael,Liu,Male,2023-03-14,Burbank
16768,311,Eduardo,Barnes,Male,2024-01-20,Concord
16769,315,Tyler,Walker,Male,2023-10-17,Downey
16770,334,Charles,Rogers,Male,2023-09-07,Lakewood
16771,49,Ian,Walker,Male,2023-02-23,Cliffside
16772,59,Morgan,Parker,Female,2023-03-15,Oak Bay
16773,553,David,Lal,Male,2023-07-08,Woodburn
16774,648,Eduardo,Perry,Male,2023-06-15,Yakima
16775,310,Sarah,Russell,Female,2023-09-19,Colma
16776,609,Dalton,Lewis,Male,2023-09-28,Bellingham
16777,545,Cameron,Simmons,Male,2023-02-24,Milwaukie
16778,301,Blake,Hayes,Male,2023-10-27,Burbank
16779,383,Morgan,Watson,Female,2023-10-24,West Covina
16780,633,Carlos,Bailey,Male,2023-09-05,Puyallup
16781,316,Dylan,Chen,Male,2023-01-29,El Cajon
16782,632,Lucas,Clark,Male,2023-10-08,Port Orchard
16783,642,Grace,Barnes,Female,2023-11-22,Tacoma
16784,50,Chloe,Long,Female,2023-05-02,Haney
16785,642,Christian,Lee,Male,2023-09-30,Tacoma
16786,338,Lucas,Reed,Male,2023-10-26,Los Angeles
16787,298,Nicole,Jackson,Female,2023-11-25,Bellflower
16788,302,Ronnie,Gao,Male,2023-04-15,Burlingame
16789,637,Jennifer,Harris,Female,2023-12-19,Seattle
16790,547,Hunter,Lopez,Male,2023-12-25,Portland
16791,49,Leonard,Yuan,Male,2023-05-23,Cliffside
16792,337,Maria,Torres,Female,2023-01-17,Long Beach
16793,368,Savannah,Hernandez,Female,2023-01-07,Santa Cruz
16794,634,Taylor,Cook,Female,2023-01-15,Redmond
16795,299,Regina,Garcia,Female,2023-11-24,Berkeley
16796,638,Kaitlyn,Martin,Female,2023-05-17,Sedro Woolley
16797,644,Evan,Reed,Male,2023-01-08,Walla Walla
16798,312,Latasha,Martin,Female,2023-01-16,Coronado
16799,322,Stephanie,Gonzales,Female,2023-01-23,Fremont
16800,52,Jordan,Roberts,Female,2023-06-17,Langley
16801,609,Jasmine,Henderson,Female,2023-09-10,Bellingham
16802,626,Lucas,Allen,Male,2023-02-17,Lynnwood
16803,633,Marcus,Peterson,Male,2023-01-14,Puyallup
16804,552,Adam,Zhang,Male,2023-01-15,W. Linn
16805,552,Fernando,Allen,Male,2023-01-15,W. Linn
16806,302,Louis,Zhao,Male,2023-12-07,Burlingame
16807,307,Virginia,Suri,Female,2023-01-14,Chula Vista
16808,336,Jessica,Long,Female,2023-09-16,Lincoln Acres
16809,355,Bailey,Sanders,Female,2023-10-16,Redwood City
16810,59,Michael,Rodriguez,Male,2023-08-09,Oak Bay
16811,642,Luis,Zhang,Male,2023-02-27,Tacoma
16812,329,Alexa,Richardson,Female,2023-02-16,Imperial Beach
16813,334,Carson,Diaz,Male,2023-11-24,Lakewood
16814,343,Isabella,Collins,Female,2023-02-03,National City
16815,347,Jacob,Brown,Male,2024-01-10,Novato
16816,355,Julia,Miller,Female,2024-01-04,Redwood City
16817,359,Evan,Peterson,Male,2023-10-13,San Diego
16818,372,Gabrielle,Reed,Female,2023-10-07,Spring Valley
16819,618,Dalton,Cox,Male,2023-10-13,Issaquah
16820,60,Isabella,Gray,Female,2023-08-21,Port Hammond
16821,161,Mary,Carter,Female,2022-07-03,Solingen
16822,265,Marshall,Lin,Male,2022-05-10,Peterborough
16823,268,Stacy,Ruiz,Female,2022-05-09,Liverpool
16824,123,Randall,Munoz,Male,2022-07-21,Berlin
16825,155,Susan,Zeng,Female,2023-11-17,Bottrop
16826,161,Roberto,Vazquez,Male,2022-08-24,Solingen
16827,275,Jeffery,Chen,Male,2022-05-14,Wokingham
16828,262,Logan,Mitchell,Male,2022-05-15,Oxford
16829,267,Wayne,Lal,Male,2022-05-07,Runcorn
16830,161,Alexandra,Hall,Female,2022-08-01,Solingen
16831,239,Theodore,Vazquez,Male,2022-05-24,Gloucestershire
16832,635,Isaiah,Parker,Male,2023-10-22,Renton
16833,325,Richard,Cooper,Male,2023-10-28,Glendale
16834,50,Morgan,Peterson,Female,2023-05-26,Haney
16835,612,Noah,Nelson,Male,2023-10-12,Burien
16836,49,David,Thomas,Male,2023-08-16,Cliffside
16837,51,Elizabeth,Jackson,Female,2023-08-04,Langford
16838,307,Jonathan,Griffin,Male,2023-09-30,Chula Vista
16839,383,Julia,Ross,Female,2023-10-10,West Covina
16840,49,Xavier,Torres,Male,2023-05-24,Cliffside
16841,71,James,Turner,Male,2023-02-25,Westminster
16842,301,Jenny,Yang,Female,2023-10-25,Burbank
16843,311,Jimmy,Ramos,Male,2023-10-27,Concord
16844,374,Emma,Robinson,Female,2023-10-22,Torrance
16845,383,Andrea,Adams,Female,2023-10-05,West Covina
16846,52,James,Phillips,Male,2023-02-21,Langley
16847,57,Eduardo,Hall,Male,2023-06-14,Newton
16848,55,Jessica,Thomas,Female,2023-01-31,Newton
16849,69,Jonathan,Collins,Male,2023-12-04,Victoria
16850,641,Jessica,Jenkins,Female,2023-10-04,Spokane
16851,298,Kevin,Hayes,Male,2023-10-23,Bellflower
16852,302,Kate,She,Female,2023-10-15,Burlingame
16853,310,Christina,Bailey,Female,2023-12-20,Colma
16854,385,Seth,Adams,Male,2023-10-04,Woodland Hills
16855,49,Evelyn,Srini,Female,2023-10-16,Cliffside
16856,611,Erin,Rivera,Female,2023-08-28,Bremerton
16857,612,Lawrence,Munoz,Male,2023-05-04,Burien
16858,616,Jan,Lopez,Female,2023-12-07,Everett
16859,633,Jack,Kumar,Male,2023-10-17,Puyallup
16860,300,Haley,Rogers,Female,2023-03-12,Beverly Hills
16861,334,Luis,Sharma,Male,2024-01-13,Lakewood
16862,343,Timothy,Nelson,Male,2024-01-13,National City
16863,536,Kaitlyn,Clark,Female,2023-03-05,Beaverton
